cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_rua
21640;2016;2016m07;Campos dos Goytacazes;3301009;Interior;132
21641;2016;2016m07;Itaocara;3302106;Interior;1
21642;2016;2016m07;"Santo Antônio de Pádua;Aperibé";9999993;Interior;3
21643;2016;2016m07;Miracema;3303005;Interior;0
21644;2016;2016m07;Laje do Muriaé;3302304;Interior;0
21645;2016;2016m07;Porciúncula;3304102;Interior;0
21646;2016;2016m07;"Natividade;Varre-Sai";9999997;Interior;0
21647;2016;2016m07;São Fidélis;3304805;Interior;0
21648;2016;2016m07;Cambuci;3300902;Interior;0
21649;2016;2016m07;"Itaperuna;São José de Ubá";9999996;Interior;3
21650;2016;2016m07;Bom Jesus de Itabapoana;3300605;Interior;0
21651;2016;2016m07;São João da Barra;3305000;Interior;4
21652;2016;2016m07;Campos dos Goytacazes;3301009;Interior;45
21653;2016;2016m07;São Francisco de Itabapoana;3304755;Interior;1
21654;2016;2016m07;"Cardoso Moreira;Italva";9999995;Interior;1
21655;2016;2016m07;Nova Friburgo;3303401;Interior;8
21656;2016;2016m07;Duas Barras;3301603;Interior;0
21657;2016;2016m07;Cantagalo;3301108;Interior;1
21658;2016;2016m07;"Cordeiro;Macuco";9999998;Interior;5
21659;2016;2016m07;São Sebastião do Alto;3305307;Interior;0
21660;2016;2016m07;Santa Maria Madalena;3304607;Interior;0
21661;2016;2016m07;Trajano de Morais;3305901;Interior;0
21662;2016;2016m07;Bom Jardim;3300506;Interior;0
21663;2016;2016m07;Cachoeiras de Macacu;3300803;Interior;6
21664;2016;2016m07;Mangaratiba;3302601;Interior;5
21665;2016;2016m07;Angra dos Reis;3300100;Interior;31
21666;2016;2016m07;Paraty;3303807;Interior;5
21667;2016;2016m07;Rio Claro;3304409;Interior;0
21668;2016;2016m08;Rio de Janeiro;3304557;Capital;48
21669;2016;2016m08;Rio de Janeiro;3304557;Capital;164
21670;2016;2016m08;Rio de Janeiro;3304557;Capital;179
21671;2016;2016m08;Rio de Janeiro;3304557;Capital;83
21672;2016;2016m08;Rio de Janeiro;3304557;Capital;25
21673;2016;2016m08;Rio de Janeiro;3304557;Capital;75
21674;2016;2016m08;Rio de Janeiro;3304557;Capital;59
21675;2016;2016m08;Rio de Janeiro;3304557;Capital;4
21676;2016;2016m08;Rio de Janeiro;3304557;Capital;46
21677;2016;2016m08;Rio de Janeiro;3304557;Capital;29
21678;2016;2016m08;Rio de Janeiro;3304557;Capital;60
21679;2016;2016m08;Rio de Janeiro;3304557;Capital;22
21680;2016;2016m08;Rio de Janeiro;3304557;Capital;61
21681;2016;2016m08;Rio de Janeiro;3304557;Capital;126
21682;2016;2016m08;Rio de Janeiro;3304557;Capital;111
21683;2016;2016m08;Rio de Janeiro;3304557;Capital;66
21684;2016;2016m08;Rio de Janeiro;3304557;Capital;110
21685;2016;2016m08;Rio de Janeiro;3304557;Capital;269
21686;2016;2016m08;Rio de Janeiro;3304557;Capital;184
21687;2016;2016m08;Rio de Janeiro;3304557;Capital;110
21688;2016;2016m08;Rio de Janeiro;3304557;Capital;90
21689;2016;2016m08;Rio de Janeiro;3304557;Capital;113
21690;2016;2016m08;Rio de Janeiro;3304557;Capital;53
21691;2016;2016m08;Rio de Janeiro;3304557;Capital;238
21692;2016;2016m08;Rio de Janeiro;3304557;Capital;185
21693;2016;2016m08;Rio de Janeiro;3304557;Capital;215
21694;2016;2016m08;Rio de Janeiro;3304557;Capital;118
21695;2016;2016m08;Rio de Janeiro;3304557;Capital;234
21696;2016;2016m08;Rio de Janeiro;3304557;Capital;138
21697;2016;2016m08;Rio de Janeiro;3304557;Capital;200
21698;2016;2016m08;Rio de Janeiro;3304557;Capital;348
21699;2016;2016m08;Rio de Janeiro;3304557;Capital;266
21700;2016;2016m08;Rio de Janeiro;3304557;Capital;96
21701;2016;2016m08;Rio de Janeiro;3304557;Capital;75
21702;2016;2016m08;Rio de Janeiro;3304557;Capital;178
21703;2016;2016m08;Rio de Janeiro;3304557;Capital;240
21704;2016;2016m08;Rio de Janeiro;3304557;Capital;204
21705;2016;2016m08;Rio de Janeiro;3304557;Capital;67
21706;2016;2016m08;Rio de Janeiro;3304557;Capital;41
21707;2016;2016m08;Rio de Janeiro;3304557;Capital;72
21708;2016;2016m08;Rio de Janeiro;3304557;Capital;93
21709;2016;2016m08;Rio de Janeiro;3304557;Capital;6
21710;2016;2016m08;Seropédica;3305554;Baixada Fluminense;23
21711;2016;2016m08;Itaguaí;3302007;Baixada Fluminense;34
21712;2016;2016m08;Paracambi;3303609;Baixada Fluminense;2
21713;2016;2016m08;Nova Iguaçu;3303500;Baixada Fluminense;235
21714;2016;2016m08;Mesquita;3302858;Baixada Fluminense;185
21715;2016;2016m08;Belford Roxo;3300456;Baixada Fluminense;253
21716;2016;2016m08;Queimados;3304144;Baixada Fluminense;77
21717;2016;2016m08;Nova Iguaçu;3303500;Baixada Fluminense;188
21718;2016;2016m08;Nilópolis;3303203;Baixada Fluminense;261
21719;2016;2016m08;Nova Iguaçu;3303500;Baixada Fluminense;259
21720;2016;2016m08;Duque de Caxias;3301702;Baixada Fluminense;567
21721;2016;2016m08;Duque de Caxias;3301702;Baixada Fluminense;191
21722;2016;2016m08;Duque de Caxias;3301702;Baixada Fluminense;19
21723;2016;2016m08;Duque de Caxias;3301702;Baixada Fluminense;156
21724;2016;2016m08;Japeri;3302270;Baixada Fluminense;21
21725;2016;2016m08;São João de Meriti;3305109;Baixada Fluminense;549
21726;2016;2016m08;Magé;3302502;Baixada Fluminense;39
21727;2016;2016m08;Magé;3302502;Baixada Fluminense;78
21728;2016;2016m08;Guapimirim;3301850;Baixada Fluminense;15
21729;2016;2016m08;Tanguá;3305752;Interior;11
21730;2016;2016m08;Itaboraí;3301900;Interior;207
21731;2016;2016m08;São Gonçalo;3304904;Grande Niterói;389
21732;2016;2016m08;São Gonçalo;3304904;Grande Niterói;273
21733;2016;2016m08;São Gonçalo;3304904;Grande Niterói;420
21734;2016;2016m08;São Gonçalo;3304904;Grande Niterói;177
21735;2016;2016m08;Niterói;3303302;Grande Niterói;153
21736;2016;2016m08;Niterói;3303302;Grande Niterói;114
21737;2016;2016m08;Niterói;3303302;Grande Niterói;125
21738;2016;2016m08;Niterói;3303302;Grande Niterói;51
21739;2016;2016m08;Niterói;3303302;Grande Niterói;63
21740;2016;2016m08;Maricá;3302700;Grande Niterói;46
21741;2016;2016m08;Barra do Pirai;3300308;Interior;4
21742;2016;2016m08;Resende;3304201;Interior;17
21743;2016;2016m08;Barra Mansa;3300407;Interior;38
21744;2016;2016m08;Valença;3306107;Interior;2
21745;2016;2016m08;Rio das Flores;3304508;Interior;0
21746;2016;2016m08;Volta Redonda;3306305;Interior;28
21747;2016;2016m08;Piraí;3304003;Interior;0
21748;2016;2016m08;Vassouras;3306206;Interior;4
21749;2016;2016m08;"Miguel Pereira;Paty dos Alferes";9999999;Interior;2
21750;2016;2016m08;Mendes;3302809;Interior;1
21751;2016;2016m08;Engenheiro Paulo de Frontin;3301801;Interior;0
21752;2016;2016m08;Itatiaia;3302254;Interior;3
21753;2016;2016m08;"Porto Real;Quatis";9999992;Interior;0
21754;2016;2016m08;Pinheiral;3303955;Interior;1
21755;2016;2016m08;São José do Vale do Rio Preto;3305158;Interior;0
21756;2016;2016m08;Petrópolis;3303906;Interior;12
21757;2016;2016m08;Petrópolis;3303906;Interior;0
21758;2016;2016m08;Paraíba do Sul;3303708;Interior;0
21759;2016;2016m08;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;7
21760;2016;2016m08;Sapucaia;3305406;Interior;0
21761;2016;2016m08;Teresópolis;3305802;Interior;16
21762;2016;2016m08;Sumidouro;3305703;Interior;0
21763;2016;2016m08;Carmo;3301207;Interior;0
21764;2016;2016m08;Araruama;3300209;Interior;40
21765;2016;2016m08;Rio Bonito;3304300;Interior;11
21766;2016;2016m08;Silva Jardim;3305604;Interior;1
21767;2016;2016m08;Casimiro de Abreu;3301306;Interior;4
21768;2016;2016m08;Conceição de Macabú;3301405;Interior;0
21769;2016;2016m08;Macaé;3302403;Interior;109
21770;2016;2016m08;Saquarema;3305505;Interior;15
21771;2016;2016m08;São Pedro da Aldeia;3305208;Interior;16
21772;2016;2016m08;Cabo Frio;3300704;Interior;68
21773;2016;2016m08;Armação dos Búzios;3300233;Interior;3
21774;2016;2016m08;Rio das Ostras;3304524;Interior;56
21775;2016;2016m08;Iguaba Grande;3301876;Interior;3
21776;2016;2016m08;"Quissamã;Carapebus";9999994;Interior;0
21777;2016;2016m08;Arraial do Cabo;3300258;Interior;1
21778;2016;2016m08;Campos dos Goytacazes;3301009;Interior;104
21779;2016;2016m08;Itaocara;3302106;Interior;0
21780;2016;2016m08;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
21781;2016;2016m08;Miracema;3303005;Interior;0
21782;2016;2016m08;Laje do Muriaé;3302304;Interior;1
21783;2016;2016m08;Porciúncula;3304102;Interior;0
21784;2016;2016m08;"Natividade;Varre-Sai";9999997;Interior;1
21785;2016;2016m08;São Fidélis;3304805;Interior;0
21786;2016;2016m08;Cambuci;3300902;Interior;1
21787;2016;2016m08;"Itaperuna;São José de Ubá";9999996;Interior;3
21788;2016;2016m08;Bom Jesus de Itabapoana;3300605;Interior;1
21789;2016;2016m08;São João da Barra;3305000;Interior;3
21790;2016;2016m08;Campos dos Goytacazes;3301009;Interior;40
21791;2016;2016m08;São Francisco de Itabapoana;3304755;Interior;2
21792;2016;2016m08;"Cardoso Moreira;Italva";9999995;Interior;0
21793;2016;2016m08;Nova Friburgo;3303401;Interior;6
21794;2016;2016m08;Duas Barras;3301603;Interior;0
21795;2016;2016m08;Cantagalo;3301108;Interior;1
21796;2016;2016m08;"Cordeiro;Macuco";9999998;Interior;1
21797;2016;2016m08;São Sebastião do Alto;3305307;Interior;0
21798;2016;2016m08;Santa Maria Madalena;3304607;Interior;1
21799;2016;2016m08;Trajano de Morais;3305901;Interior;0
21800;2016;2016m08;Bom Jardim;3300506;Interior;0
21801;2016;2016m08;Cachoeiras de Macacu;3300803;Interior;4
21802;2016;2016m08;Mangaratiba;3302601;Interior;9
21803;2016;2016m08;Angra dos Reis;3300100;Interior;31
21804;2016;2016m08;Paraty;3303807;Interior;5
21805;2016;2016m08;Rio Claro;3304409;Interior;0
21806;2016;2016m09;Rio de Janeiro;3304557;Capital;36
21807;2016;2016m09;Rio de Janeiro;3304557;Capital;207
21808;2016;2016m09;Rio de Janeiro;3304557;Capital;160
21809;2016;2016m09;Rio de Janeiro;3304557;Capital;96
21810;2016;2016m09;Rio de Janeiro;3304557;Capital;31
21811;2016;2016m09;Rio de Janeiro;3304557;Capital;59
21812;2016;2016m09;Rio de Janeiro;3304557;Capital;73
21813;2016;2016m09;Rio de Janeiro;3304557;Capital;5
21814;2016;2016m09;Rio de Janeiro;3304557;Capital;26
21815;2016;2016m09;Rio de Janeiro;3304557;Capital;25
21816;2016;2016m09;Rio de Janeiro;3304557;Capital;36
21817;2016;2016m09;Rio de Janeiro;3304557;Capital;22
21818;2016;2016m09;Rio de Janeiro;3304557;Capital;69
21819;2016;2016m09;Rio de Janeiro;3304557;Capital;137
21820;2016;2016m09;Rio de Janeiro;3304557;Capital;112
21821;2016;2016m09;Rio de Janeiro;3304557;Capital;70
21822;2016;2016m09;Rio de Janeiro;3304557;Capital;116
21823;2016;2016m09;Rio de Janeiro;3304557;Capital;229
21824;2016;2016m09;Rio de Janeiro;3304557;Capital;157
21825;2016;2016m09;Rio de Janeiro;3304557;Capital;127
21826;2016;2016m09;Rio de Janeiro;3304557;Capital;107
21827;2016;2016m09;Rio de Janeiro;3304557;Capital;188
21828;2016;2016m09;Rio de Janeiro;3304557;Capital;94
21829;2016;2016m09;Rio de Janeiro;3304557;Capital;239
21830;2016;2016m09;Rio de Janeiro;3304557;Capital;153
21831;2016;2016m09;Rio de Janeiro;3304557;Capital;251
21832;2016;2016m09;Rio de Janeiro;3304557;Capital;133
21833;2016;2016m09;Rio de Janeiro;3304557;Capital;216
21834;2016;2016m09;Rio de Janeiro;3304557;Capital;131
21835;2016;2016m09;Rio de Janeiro;3304557;Capital;199
21836;2016;2016m09;Rio de Janeiro;3304557;Capital;404
21837;2016;2016m09;Rio de Janeiro;3304557;Capital;242
21838;2016;2016m09;Rio de Janeiro;3304557;Capital;113
21839;2016;2016m09;Rio de Janeiro;3304557;Capital;77
21840;2016;2016m09;Rio de Janeiro;3304557;Capital;140
21841;2016;2016m09;Rio de Janeiro;3304557;Capital;222
21842;2016;2016m09;Rio de Janeiro;3304557;Capital;227
21843;2016;2016m09;Rio de Janeiro;3304557;Capital;56
21844;2016;2016m09;Rio de Janeiro;3304557;Capital;65
21845;2016;2016m09;Rio de Janeiro;3304557;Capital;46
21846;2016;2016m09;Rio de Janeiro;3304557;Capital;103
21847;2016;2016m09;Rio de Janeiro;3304557;Capital;1
21848;2016;2016m09;Seropédica;3305554;Baixada Fluminense;31
21849;2016;2016m09;Itaguaí;3302007;Baixada Fluminense;60
21850;2016;2016m09;Paracambi;3303609;Baixada Fluminense;6
21851;2016;2016m09;Nova Iguaçu;3303500;Baixada Fluminense;261
21852;2016;2016m09;Mesquita;3302858;Baixada Fluminense;234
21853;2016;2016m09;Belford Roxo;3300456;Baixada Fluminense;301
21854;2016;2016m09;Queimados;3304144;Baixada Fluminense;119
21855;2016;2016m09;Nova Iguaçu;3303500;Baixada Fluminense;246
21856;2016;2016m09;Nilópolis;3303203;Baixada Fluminense;233
21857;2016;2016m09;Nova Iguaçu;3303500;Baixada Fluminense;269
21858;2016;2016m09;Duque de Caxias;3301702;Baixada Fluminense;512
21859;2016;2016m09;Duque de Caxias;3301702;Baixada Fluminense;176
21860;2016;2016m09;Duque de Caxias;3301702;Baixada Fluminense;21
21861;2016;2016m09;Duque de Caxias;3301702;Baixada Fluminense;160
21862;2016;2016m09;Japeri;3302270;Baixada Fluminense;40
21863;2016;2016m09;São João de Meriti;3305109;Baixada Fluminense;531
21864;2016;2016m09;Magé;3302502;Baixada Fluminense;31
21865;2016;2016m09;Magé;3302502;Baixada Fluminense;67
21866;2016;2016m09;Guapimirim;3301850;Baixada Fluminense;14
21867;2016;2016m09;Tanguá;3305752;Interior;11
21868;2016;2016m09;Itaboraí;3301900;Interior;173
21869;2016;2016m09;São Gonçalo;3304904;Grande Niterói;463
21870;2016;2016m09;São Gonçalo;3304904;Grande Niterói;309
21871;2016;2016m09;São Gonçalo;3304904;Grande Niterói;314
21872;2016;2016m09;São Gonçalo;3304904;Grande Niterói;200
21873;2016;2016m09;Niterói;3303302;Grande Niterói;155
21874;2016;2016m09;Niterói;3303302;Grande Niterói;115
21875;2016;2016m09;Niterói;3303302;Grande Niterói;126
21876;2016;2016m09;Niterói;3303302;Grande Niterói;41
21877;2016;2016m09;Niterói;3303302;Grande Niterói;53
21878;2016;2016m09;Maricá;3302700;Grande Niterói;52
21879;2016;2016m09;Barra do Pirai;3300308;Interior;2
21880;2016;2016m09;Resende;3304201;Interior;13
21881;2016;2016m09;Barra Mansa;3300407;Interior;14
21882;2016;2016m09;Valença;3306107;Interior;1
21883;2016;2016m09;Rio das Flores;3304508;Interior;0
21884;2016;2016m09;Volta Redonda;3306305;Interior;42
21885;2016;2016m09;Piraí;3304003;Interior;0
21886;2016;2016m09;Vassouras;3306206;Interior;0
21887;2016;2016m09;"Miguel Pereira;Paty dos Alferes";9999999;Interior;3
21888;2016;2016m09;Mendes;3302809;Interior;2
21889;2016;2016m09;Engenheiro Paulo de Frontin;3301801;Interior;0
21890;2016;2016m09;Itatiaia;3302254;Interior;2
21891;2016;2016m09;"Porto Real;Quatis";9999992;Interior;3
21892;2016;2016m09;Pinheiral;3303955;Interior;1
21893;2016;2016m09;São José do Vale do Rio Preto;3305158;Interior;0
21894;2016;2016m09;Petrópolis;3303906;Interior;11
21895;2016;2016m09;Petrópolis;3303906;Interior;3
21896;2016;2016m09;Paraíba do Sul;3303708;Interior;0
21897;2016;2016m09;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;9
21898;2016;2016m09;Sapucaia;3305406;Interior;0
21899;2016;2016m09;Teresópolis;3305802;Interior;14
21900;2016;2016m09;Sumidouro;3305703;Interior;0
21901;2016;2016m09;Carmo;3301207;Interior;0
21902;2016;2016m09;Araruama;3300209;Interior;31
21903;2016;2016m09;Rio Bonito;3304300;Interior;4
21904;2016;2016m09;Silva Jardim;3305604;Interior;0
21905;2016;2016m09;Casimiro de Abreu;3301306;Interior;4
21906;2016;2016m09;Conceição de Macabú;3301405;Interior;1
21907;2016;2016m09;Macaé;3302403;Interior;110
21908;2016;2016m09;Saquarema;3305505;Interior;15
21909;2016;2016m09;São Pedro da Aldeia;3305208;Interior;31
21910;2016;2016m09;Cabo Frio;3300704;Interior;50
21911;2016;2016m09;Armação dos Búzios;3300233;Interior;9
21912;2016;2016m09;Rio das Ostras;3304524;Interior;75
21913;2016;2016m09;Iguaba Grande;3301876;Interior;4
21914;2016;2016m09;"Quissamã;Carapebus";9999994;Interior;1
21915;2016;2016m09;Arraial do Cabo;3300258;Interior;0
21916;2016;2016m09;Campos dos Goytacazes;3301009;Interior;89
21917;2016;2016m09;Itaocara;3302106;Interior;0
21918;2016;2016m09;"Santo Antônio de Pádua;Aperibé";9999993;Interior;2
21919;2016;2016m09;Miracema;3303005;Interior;0
21920;2016;2016m09;Laje do Muriaé;3302304;Interior;1
21921;2016;2016m09;Porciúncula;3304102;Interior;0
21922;2016;2016m09;"Natividade;Varre-Sai";9999997;Interior;0
21923;2016;2016m09;São Fidélis;3304805;Interior;1
21924;2016;2016m09;Cambuci;3300902;Interior;0
21925;2016;2016m09;"Itaperuna;São José de Ubá";9999996;Interior;3
21926;2016;2016m09;Bom Jesus de Itabapoana;3300605;Interior;1
21927;2016;2016m09;São João da Barra;3305000;Interior;6
21928;2016;2016m09;Campos dos Goytacazes;3301009;Interior;29
21929;2016;2016m09;São Francisco de Itabapoana;3304755;Interior;0
21930;2016;2016m09;"Cardoso Moreira;Italva";9999995;Interior;0
21931;2016;2016m09;Nova Friburgo;3303401;Interior;9
21932;2016;2016m09;Duas Barras;3301603;Interior;0
21933;2016;2016m09;Cantagalo;3301108;Interior;1
21934;2016;2016m09;"Cordeiro;Macuco";9999998;Interior;0
21935;2016;2016m09;São Sebastião do Alto;3305307;Interior;0
21936;2016;2016m09;Santa Maria Madalena;3304607;Interior;0
21937;2016;2016m09;Trajano de Morais;3305901;Interior;0
21938;2016;2016m09;Bom Jardim;3300506;Interior;2
21939;2016;2016m09;Cachoeiras de Macacu;3300803;Interior;7
21940;2016;2016m09;Mangaratiba;3302601;Interior;4
21941;2016;2016m09;Angra dos Reis;3300100;Interior;26
21942;2016;2016m09;Paraty;3303807;Interior;5
21943;2016;2016m09;Rio Claro;3304409;Interior;0
21944;2016;2016m10;Rio de Janeiro;3304557;Capital;32
21945;2016;2016m10;Rio de Janeiro;3304557;Capital;177
21946;2016;2016m10;Rio de Janeiro;3304557;Capital;156
21947;2016;2016m10;Rio de Janeiro;3304557;Capital;140
21948;2016;2016m10;Rio de Janeiro;3304557;Capital;24
21949;2016;2016m10;Rio de Janeiro;3304557;Capital;71
21950;2016;2016m10;Rio de Janeiro;3304557;Capital;95
21951;2016;2016m10;Rio de Janeiro;3304557;Capital;2
21952;2016;2016m10;Rio de Janeiro;3304557;Capital;43
21953;2016;2016m10;Rio de Janeiro;3304557;Capital;36
21954;2016;2016m10;Rio de Janeiro;3304557;Capital;79
21955;2016;2016m10;Rio de Janeiro;3304557;Capital;23
21956;2016;2016m10;Rio de Janeiro;3304557;Capital;100
21957;2016;2016m10;Rio de Janeiro;3304557;Capital;172
21958;2016;2016m10;Rio de Janeiro;3304557;Capital;140
21959;2016;2016m10;Rio de Janeiro;3304557;Capital;81
21960;2016;2016m10;Rio de Janeiro;3304557;Capital;153
21961;2016;2016m10;Rio de Janeiro;3304557;Capital;314
21962;2016;2016m10;Rio de Janeiro;3304557;Capital;187
21963;2016;2016m10;Rio de Janeiro;3304557;Capital;127
21964;2016;2016m10;Rio de Janeiro;3304557;Capital;140
21965;2016;2016m10;Rio de Janeiro;3304557;Capital;124
21966;2016;2016m10;Rio de Janeiro;3304557;Capital;88
21967;2016;2016m10;Rio de Janeiro;3304557;Capital;255
21968;2016;2016m10;Rio de Janeiro;3304557;Capital;174
21969;2016;2016m10;Rio de Janeiro;3304557;Capital;263
21970;2016;2016m10;Rio de Janeiro;3304557;Capital;139
21971;2016;2016m10;Rio de Janeiro;3304557;Capital;243
21972;2016;2016m10;Rio de Janeiro;3304557;Capital;142
21973;2016;2016m10;Rio de Janeiro;3304557;Capital;226
21974;2016;2016m10;Rio de Janeiro;3304557;Capital;394
21975;2016;2016m10;Rio de Janeiro;3304557;Capital;259
21976;2016;2016m10;Rio de Janeiro;3304557;Capital;126
21977;2016;2016m10;Rio de Janeiro;3304557;Capital;64
21978;2016;2016m10;Rio de Janeiro;3304557;Capital;196
21979;2016;2016m10;Rio de Janeiro;3304557;Capital;269
21980;2016;2016m10;Rio de Janeiro;3304557;Capital;249
21981;2016;2016m10;Rio de Janeiro;3304557;Capital;77
21982;2016;2016m10;Rio de Janeiro;3304557;Capital;53
21983;2016;2016m10;Rio de Janeiro;3304557;Capital;51
21984;2016;2016m10;Rio de Janeiro;3304557;Capital;127
21985;2016;2016m10;Rio de Janeiro;3304557;Capital;5
21986;2016;2016m10;Seropédica;3305554;Baixada Fluminense;27
21987;2016;2016m10;Itaguaí;3302007;Baixada Fluminense;67
21988;2016;2016m10;Paracambi;3303609;Baixada Fluminense;4
21989;2016;2016m10;Nova Iguaçu;3303500;Baixada Fluminense;339
21990;2016;2016m10;Mesquita;3302858;Baixada Fluminense;254
21991;2016;2016m10;Belford Roxo;3300456;Baixada Fluminense;364
21992;2016;2016m10;Queimados;3304144;Baixada Fluminense;104
21993;2016;2016m10;Nova Iguaçu;3303500;Baixada Fluminense;332
21994;2016;2016m10;Nilópolis;3303203;Baixada Fluminense;249
21995;2016;2016m10;Nova Iguaçu;3303500;Baixada Fluminense;337
21996;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;589
21997;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;246
21998;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;24
21999;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;152
22000;2016;2016m10;Japeri;3302270;Baixada Fluminense;53
22001;2016;2016m10;São João de Meriti;3305109;Baixada Fluminense;673
22002;2016;2016m10;Magé;3302502;Baixada Fluminense;52
22003;2016;2016m10;Magé;3302502;Baixada Fluminense;67
22004;2016;2016m10;Guapimirim;3301850;Baixada Fluminense;31
